  3.11474793E-317  4.94065646E-324  3.38886915E-313  3.21000003E-316
  1.08694442E-322  6.91918545E-310  6.91918503E-310  7.50910651E-310
  1.06099927E-313
  3.11474793E-317  4.94065646E-324  3.38886915E-313  3.21000003E-316
  1.08694442E-322  6.91918545E-310  6.91918503E-310  7.50910651E-310
  1.06099927E-313
  0.0002503  3995.3  13.607  0.0002564  1.377E-05  3900.4  0.599  0.651  0.01
  0.0003076  3251.  13.16  0.0003112  1.116E-05  3213.4  0.6  0.644  0.01
  0.0002833  3530.3  13.337  0.0002807  1.213E-05  3561.9  0.598  0.562  0.01
  0.0003444  2903.8  12.914  0.0003368  9.938E-06  2969.3  0.599  0.548  0.01
  0.0008  1250.1  11.083  0.0007949  5.E-06  1258.1  0.598  0.594  0.01
  0.0002476  4038.5  13.633  0.0002525  1.394E-05  3960.  0.602  0.644  0.01
  0.0002245  4454.8  13.844  0.0002532  1.539E-05  3950.  0.6  0.852  0.01
  0.0002801  3570.5  13.364  0.0002778  1.228E-05  3599.6  0.6  0.576  0.01
  0.0002807  3562.  13.358  0.0002804  1.225E-05  3566.1  0.6  0.601  0.01
  0.0002987  3348.  13.224  0.0002914  1.15E-05  3432.  0.6  0.547  0.01
  0.0003033  3297.2  13.191  0.0002861  1.132E-05  3495.8  0.601  0.462  0.01
  0.0002585  3867.8  13.537  0.0002545  1.332E-05  3929.2  0.599  0.56  0.01
  0.0002908  3438.7  13.284  0.0002976  1.183E-05  3360.2  0.602  0.655  0.01
  0.000314  3184.2  13.115  0.0003304  1.092E-05  3026.7  0.6  0.713  0.01
  0.0005983  1671.4  11.715  0.0005986  5.61E-06  1670.6  0.599  0.607  0.01
  0.000547  1828.2  11.911  0.0005507  6.169E-06  1815.9  0.601  0.611  0.01
  0.000491  2036.5  12.142  0.0004817  6.893E-06  2076.  0.598  0.587  0.01
  0.0003012  3319.8  13.205  0.0003003  1.14E-05  3330.1  0.6  0.574  0.01
  0.0002766  3615.8  13.392  0.0002962  1.244E-05  3375.8  0.601  0.736  0.01
  0.0003268  3060.2  13.027  0.000338  1.048E-05  2958.4  0.598  0.688  0.01
  0.0003934  2541.7  12.626  0.0003906  8.674E-06  2559.9  0.6  0.586  0.01
  0.0004259  2348.1  12.454  0.0004198  7.995E-06  2382.  0.6  0.565  0.01
  0.0002551  3919.8  13.566  0.0002657  1.351E-05  3763.7  0.6  0.688  0.01
  0.0006352  1574.4  11.586  0.0006353  5.268E-06  1574.  0.6  0.608  0.01
  0.0002662  3756.2  13.472  0.0002584  1.292E-05  3869.2  0.598  0.542  0.01
  0.0004608  2169.9  12.283  0.0004655  7.372E-06  2148.4  0.601  0.634  0.01
  0.0005541  1804.7  11.884  0.0005532  6.088E-06  1807.7  0.602  0.603  0.01
  0.0002375  4210.2  13.718  0.0002532  1.451E-05  3949.7  0.597  0.722  0.01
  0.0005797  1725.1  11.785  0.0005779  5.804E-06  1730.5  0.601  0.601  0.01
  0.0002418  4136.2  13.684  0.0002527  1.428E-05  3957.2  0.601  0.702  0.01
  0.0002515  3975.5  13.595  0.0002594  1.369E-05  3854.8  0.598  0.659  0.01
  0.0006249  1600.3  11.621  0.0006246  5.36E-06  1601.  0.6  0.583  0.01
  0.0002739  3651.  13.412  0.0002556  1.256E-05  3912.1  0.6  0.446  0.01
  0.0002718  3678.6  13.428  0.0002598  1.266E-05  3849.2  0.6  0.513  0.01
  0.0002493  4010.9  13.617  0.0002643  1.384E-05  3783.2  0.601  0.729  0.01
  0.0003042  3287.1  13.184  0.0003077  1.128E-05  3249.5  0.6  0.609  0.01
  0.000281  3558.3  13.357  0.0002805  1.224E-05  3564.6  0.601  0.595  0.01
  0.000318  3144.2  13.086  0.0003363  1.077E-05  2973.4  0.598  0.716  0.01
  0.0002593  3857.2  13.532  0.0002538  1.329E-05  3939.6  0.6  0.563  0.01
  0.0003163  3161.3  13.1  0.0003126  1.084E-05  3199.1  0.6  0.581  0.01
  0.0002657  3764.  13.479  0.0002751  1.296E-05  3635.2  0.601  0.68  0.01
  0.0005259  1901.6  11.995  0.0005287  6.423E-06  1891.3  0.599  0.616  0.01
  0.0004175  2395.4  12.497  0.0004118  8.158E-06  2428.4  0.6  0.578  0.01
  0.0003607  2772.  12.815  0.0003636  9.484E-06  2750.5  0.601  0.616  0.01
  0.0002413  4144.8  13.689  0.0002548  1.431E-05  3925.1  0.601  0.719  0.01
  0.0002642  3784.9  13.49  0.0002614  1.303E-05  3826.2  0.6  0.585  0.01
  0.0003012  3319.6  13.205  0.0003179  1.139E-05  3145.4  0.599  0.719  0.01
  0.0002689  3718.4  13.452  0.0002699  1.28E-05  3704.4  0.6  0.603  0.01
  0.0002635  3795.7  13.497  0.0002615  1.308E-05  3824.  0.601  0.593  0.01
  0.0004089  2445.7  12.542  0.0004065  8.337E-06  2460.2  0.6  0.591  0.01
  0.0002464  4058.3  13.643  0.0002716  1.401E-05  3682.5  0.601  0.816  0.01
  0.0003446  2901.7  12.914  0.000328  9.935E-06  3048.4  0.6  0.505  0.01
  0.00054  1851.9  11.939  0.0005374  6.252E-06  1860.7  0.601  0.598  0.01
  0.0002778  3599.6  13.381  0.0002833  1.238E-05  3530.2  0.6  0.647  0.01
  0.0002371  4218.  13.725  0.000251  1.455E-05  3984.3  0.599  0.726  0.01
  0.0004937  2025.5  12.131  0.0004981  6.856E-06  2007.5  0.599  0.605  0.01
  0.0003056  3272.4  13.175  0.0003075  1.124E-05  3251.5  0.6  0.621  0.01
  0.0002984  3351.4  13.227  0.0003017  1.151E-05  3314.9  0.6  0.63  0.01
  0.0004792  2087.  12.198  0.0004723  7.079E-06  2117.4  0.601  0.571  0.01
  0.0003153  3171.9  13.108  0.0003122  1.089E-05  3202.7  0.601  0.569  0.01
  0.0002861  3495.  13.318  0.0002949  1.202E-05  3390.6  0.601  0.657  0.01
  0.0003021  3309.6  13.198  0.000292  1.136E-05  3424.5  0.599  0.533  0.01
  0.0003417  2926.3  12.933  0.0003365  1.002E-05  2971.4  0.601  0.562  0.01
  0.0002715  3683.4  13.431  0.0002658  1.267E-05  3761.6  0.599  0.562  0.01
  0.0002603  3841.  13.523  0.000291  1.323E-05  3436.  0.601  0.821  0.01
  0.0002587  3866.1  13.536  0.0002691  1.332E-05  3715.8  0.6  0.699  0.01
  0.0002838  3524.  13.337  0.0002965  1.213E-05  3372.6  0.602  0.686  0.01
  0.0003563  2806.9  12.842  0.0003559  9.604E-06  2809.6  0.601  0.602  0.01
  0.0003434  2912.  12.922  0.0003504  9.977E-06  2854.2  0.601  0.637  0.01
