  0.0008  1250.1  11.083  0.0007949  5.E-06  1258.1  0.598  0.594  0.01
  0.0005983  1671.4  11.715  0.0005986  5.61E-06  1670.6  0.599  0.607  0.01
  0.000547  1828.2  11.911  0.0005507  6.169E-06  1815.9  0.601  0.611  0.01
  0.0006352  1574.4  11.586  0.0006353  5.268E-06  1574.  0.6  0.608  0.01
  0.0005541  1804.7  11.884  0.0005532  6.088E-06  1807.7  0.602  0.603  0.01
  0.0005797  1725.1  11.785  0.0005779  5.804E-06  1730.5  0.601  0.601  0.01
  0.0006249  1600.3  11.621  0.0006246  5.36E-06  1601.  0.6  0.583  0.01
  0.0005259  1901.6  11.995  0.0005287  6.423E-06  1891.3  0.599  0.616  0.01
  0.00054  1851.9  11.939  0.0005374  6.252E-06  1860.7  0.601  0.598  0.01
  0.0006265  1596.1  11.614  0.0006228  5.343E-06  1605.6  0.599  0.575  0.01
  0.0006747  1482.2  11.454  0.0006882  5.E-06  1453.2  0.599  0.646  0.01
  0.0006117  1634.8  11.667  0.0006149  5.48E-06  1626.3  0.599  0.621  0.01
  0.0009846  1015.6  10.634  0.0009874  5.E-06  1012.7  0.601  0.605  0.01
  0.0005305  1885.  11.976  0.0005269  6.364E-06  1898.  0.599  0.588  0.01
  0.000595  1680.7  11.728  0.0005992  5.647E-06  1668.9  0.601  0.601  0.01
  0.0008821  1133.6  10.874  0.0008763  5.E-06  1141.2  0.602  0.57  0.01
  0.0006338  1577.8  11.591  0.0006326  5.283E-06  1580.8  0.601  0.596  0.01
  0.0005351  1868.8  11.958  0.0005368  6.31E-06  1863.  0.6  0.615  0.01
  0.0006822  1465.9  11.431  0.0006766  5.E-06  1478.1  0.6  0.579  0.01
  0.0005312  1882.6  11.973  0.0005293  6.356E-06  1889.4  0.6  0.602  0.01
  0.0006251  1599.8  11.62  0.0006245  5.357E-06  1601.4  0.599  0.603  0.01
  0.0005094  1963.1  12.066  0.0005189  6.644E-06  1927.  0.601  0.643  0.01
  0.0009852  1015.  10.632  0.0009783  5.E-06  1022.2  0.599  0.595  0.01
  0.0005918  1689.8  11.738  0.0005993  5.673E-06  1668.5  0.599  0.632  0.01
  0.0005295  1888.5  11.98  0.0005339  6.377E-06  1872.9  0.599  0.611  0.01
