  0.0001633  6123.2  14.534  0.0002618  5.E-05  3820.2  0.599  1.635  0.01
  0.0002098  4767.3  13.99  0.0002502  5.E-05  3996.2  0.599  0.979  0.01
  0.0003534  2830.  12.861  0.0003042  5.E-05  3287.1  0.602  0.289  0.01
  0.0003059  3269.3  13.173  0.0003322  5.E-05  3010.5  0.6  0.772  0.01
  0.0002282  4382.5  13.807  0.0002884  5.E-05  3467.8  0.599  1.102  0.01
  0.0002793  3579.8  13.371  0.0002943  5.E-05  3398.4  0.602  0.727  0.01
  0.0002794  3579.  13.369  0.0003211  5.E-05  3114.6  0.6  0.896  0.01
  0.0002061  4852.  14.029  0.0002777  5.E-05  3601.4  0.599  1.259  0.01
  0.0002846  3513.9  13.329  0.0002954  5.E-05  3385.4  0.6  0.69  0.01
  0.0002443  4093.9  13.66  0.0002724  5.E-05  3671.2  0.599  0.842  0.01
  0.0003019  3312.  13.2  0.000305  5.E-05  3278.9  0.599  0.63  0.01
  0.00023  4346.9  13.793  0.0002581  5.E-05  3873.9  0.602  0.849  0.01
  0.0002414  4142.4  13.688  0.0002986  5.E-05  3348.7  0.602  1.053  0.01
  0.0002211  4523.1  13.877  0.0002708  5.E-05  3692.6  0.6  1.051  0.01
  0.0002161  4628.2  13.928  0.0002597  5.E-05  3850.8  0.6  0.983  0.01
  0.0001931  5179.2  14.171  0.0002732  5.E-05  3660.9  0.599  1.358  0.01
  0.0003183  3141.8  13.086  0.0002781  5.E-05  3596.  0.6  0.302  0.01
  0.0003097  3228.6  13.145  0.0002897  5.E-05  3451.5  0.6  0.469  0.01
  0.0002442  4095.2  13.662  0.0002557  5.E-05  3911.4  0.601  0.716  0.01
  0.0003176  3148.7  13.09  0.0002967  5.E-05  3370.2  0.6  0.436  0.01
  0.0002443  4094.2  13.661  0.00029  5.E-05  3448.  0.601  0.98  0.01
  0.0002865  3490.  13.313  0.0002849  5.E-05  3510.  0.599  0.594  0.01
  0.0002538  3940.6  13.579  0.0003318  5.E-05  3014.  0.601  1.182  0.01
  0.0002077  4814.  14.012  0.0002502  5.E-05  3997.5  0.599  1.002  0.01
  0.0001757  5690.6  14.378  0.0002725  5.E-05  3670.3  0.602  1.554  0.01
  0.0002643  3784.2  13.49  0.0002884  5.E-05  3468.  0.6  0.788  0.01
  0.0003396  2944.5  12.946  0.0003256  5.E-05  3071.4  0.601  0.497  0.01
  0.0002584  3870.1  13.538  0.0002926  5.E-05  3417.5  0.599  0.866  0.01
  0.0002258  4429.1  13.833  0.0002611  5.E-05  3829.7  0.601  0.926  0.01
  0.0001868  5354.7  14.244  0.0002787  5.E-05  3588.5  0.6  1.466  0.01
  0.0003633  2752.6  12.799  0.0003308  5.E-05  3022.5  0.6  0.384  0.01
  0.0001858  5382.3  14.256  0.0002781  5.E-05  3595.5  0.601  1.472  0.01
  0.0003438  2908.9  12.92  0.0003278  5.E-05  3050.2  0.601  0.52  0.01
  0.0002586  3866.3  13.535  0.0002816  5.E-05  3551.  0.599  0.783  0.01
  0.0002178  4591.8  13.908  0.0002522  5.E-05  3964.5  0.598  0.919  0.01
  0.0002031  4922.9  14.061  0.00027  5.E-05  3703.4  0.6  1.215  0.01
  0.0002263  4418.1  13.826  0.0002658  5.E-05  3761.7  0.6  0.948  0.01
  0.0002384  4194.6  13.713  0.0003094  5.E-05  3232.4  0.6  1.167  0.01
  0.0003186  3138.8  13.084  0.000254  5.E-05  3936.8  0.6  0.105  0.01
  0.0002972  3365.2  13.237  0.0002801  5.E-05  3570.2  0.602  0.477  0.01
  0.0002578  3878.8  13.542  0.000269  5.E-05  3717.  0.598  0.693  0.01
  0.0003054  3274.  13.177  0.0003069  5.E-05  3258.9  0.602  0.589  0.01
  0.0002022  4945.4  14.071  0.0002505  5.E-05  3991.9  0.6  1.054  0.01
  0.0003207  3118.1  13.07  0.0002587  5.E-05  3865.9  0.6  0.127  0.01
  0.0002722  3673.8  13.426  0.000292  5.E-05  3424.5  0.6  0.754  0.01
  0.0002336  4281.7  13.758  0.0002942  5.E-05  3398.5  0.6  1.088  0.01
  0.0002378  4205.8  13.72  0.0002955  5.E-05  3383.5  0.6  1.059  0.01
  0.000228  4386.3  13.811  0.0002677  5.E-05  3735.7  0.6  0.962  0.01
  0.0002137  4680.1  13.951  0.0002534  5.E-05  3946.3  0.6  0.971  0.01
  0.0003563  2806.9  12.84  0.000316  5.E-05  3164.8  0.599  0.352  0.01
  0.0002979  3357.1  13.229  0.000323  5.E-05  3096.  0.6  0.792  0.01
  0.0001893  5282.  14.215  0.0002535  5.E-05  3945.5  0.601  1.243  0.01
  0.0002297  4353.8  13.795  0.0002577  5.E-05  3880.3  0.601  0.839  0.01
  0.0001506  6639.  14.711  0.0002698  5.E-05  3706.1  0.6  1.85  0.01
  0.0001397  7159.9  14.873  0.0002682  5.E-05  3728.9  0.598  1.988  0.01
  0.0001625  6153.9  14.545  0.0002807  5.E-05  3562.4  0.6  1.766  0.01
  0.0002271  4403.1  13.819  0.000263  5.E-05  3802.5  0.6  0.924  0.01
  0.0002321  4308.  13.773  0.0002517  5.E-05  3972.7  0.601  0.775  0.01
  0.0001896  5273.2  14.21  0.0003032  5.E-05  3298.5  0.599  1.613  0.01
  0.0001715  5831.2  14.428  0.0002943  5.E-05  3397.6  0.6  1.786  0.01
  0.0002257  4431.1  13.832  0.00027  5.E-05  3703.7  0.6  0.982  0.01
  0.0001434  6973.  14.818  0.0002563  5.E-05  3901.2  0.6  1.875  0.01
  0.000222  4505.2  13.868  0.0002623  5.E-05  3812.2  0.599  0.965  0.01
  0.0003034  3296.5  13.191  0.0003119  5.E-05  3205.8  0.601  0.669  0.01
  0.000275  3635.7  13.402  0.0002731  5.E-05  3661.5  0.599  0.581  0.01
  0.0002341  4271.2  13.752  0.0002693  5.E-05  3712.7  0.599  0.914  0.01
  0.0001878  5324.2  14.231  0.0002941  5.E-05  3400.5  0.6  1.567  0.01
  0.0001969  5079.2  14.13  0.000264  5.E-05  3788.3  0.601  1.25  0.01
  0.0002081  4804.3  14.009  0.0002681  5.E-05  3730.6  0.601  1.152  0.01
  0.0002862  3493.6  13.317  0.0002855  5.E-05  3502.8  0.6  0.591  0.01
  0.000297  3367.4  13.235  0.0002677  5.E-05  3735.7  0.599  0.372  0.01
  0.000291  3436.5  13.283  0.0003055  5.E-05  3273.5  0.602  0.697  0.01
  0.0002366  4226.  13.73  0.0002818  5.E-05  3548.3  0.601  0.979  0.01
  0.0002908  3438.9  13.279  0.0003205  5.E-05  3120.5  0.597  0.795  0.01
  0.0003083  3244.  13.157  0.000279  5.E-05  3584.9  0.602  0.408  0.01
  0.0003239  3087.1  13.049  0.0003323  5.E-05  3009.7  0.601  0.662  0.01
  0.0003323  3009.2  12.992  0.0003102  5.E-05  3223.9  0.6  0.437  0.01
  0.0002579  3878.1  13.544  0.0003221  5.E-05  3104.7  0.601  1.088  0.01
  0.0003347  2988.1  12.978  0.0003043  5.E-05  3286.1  0.601  0.383  0.01
  0.0002729  3664.2  13.419  0.0002971  5.E-05  3365.6  0.599  0.77  0.01
  0.0002615  3824.2  13.512  0.000251  5.E-05  3984.1  0.599  0.506  0.01
  0.0002559  3907.7  13.558  0.0003306  5.E-05  3025.2  0.599  1.168  0.01
  0.0002822  3543.3  13.346  0.0002706  5.E-05  3695.7  0.599  0.498  0.01
  0.000267  3745.3  13.467  0.0002705  5.E-05  3696.3  0.6  0.621  0.01
  0.0002982  3353.  13.226  0.0003308  5.E-05  3023.  0.599  0.827  0.01
  0.0002101  4759.2  13.987  0.0002634  5.E-05  3795.8  0.599  1.105  0.01
  0.000367  2724.8  12.777  0.0003102  5.E-05  3224.2  0.6  0.235  0.01
  0.000427  2341.7  12.448  0.0003115  5.E-05  3209.9  0.6 -0.093  0.01
  0.000314  3184.6  13.115  0.0003145  5.E-05  3179.4  0.599  0.612  0.01
  0.0003391  2948.6  12.947  0.0002718  5.E-05  3679.2  0.599  0.093  0.01
  0.0002407  4154.3  13.692  0.0002547  5.E-05  3926.4  0.6  0.728  0.01
  0.0002719  3677.5  13.428  0.0002767  5.E-05  3614.5  0.601  0.636  0.01
  0.0002461  4063.3  13.645  0.0002503  5.E-05  3995.7  0.601  0.645  0.01
  0.0001765  5664.5  14.365  0.0002686  5.E-05  3723.3  0.6  1.491  0.01
  0.0002562  3902.5  13.557  0.0002726  5.E-05  3668.5  0.6  0.738  0.01
  0.0002275  4395.4  13.816  0.00025  5.E-05  3999.6  0.601  0.815  0.01
  0.0002506  3990.9  13.604  0.0002651  5.E-05  3772.9  0.598  0.716  0.01
  0.0002305  4339.2  13.788  0.0002817  5.E-05  3549.6  0.601  1.048  0.01
  0.0002724  3670.6  13.422  0.0002599  5.E-05  3847.8  0.598  0.496  0.01
  0.0003172  3153.  13.093  0.0002931  5.E-05  3411.7  0.6  0.414  0.01
  0.0002771  3608.7  13.384  0.0002733  5.E-05  3659.2  0.597  0.564  0.01
  0.0002786  3589.7  13.375  0.0002773  5.E-05  3605.6  0.599  0.577  0.01
  0.0002777  3600.6  13.383  0.0002728  5.E-05  3665.4  0.601  0.57  0.01
  0.0002314  4321.9  13.78  0.0002835  5.E-05  3527.6  0.602  1.035  0.01
  0.0002861  3495.2  13.319  0.0003079  5.E-05  3248.2  0.602  0.738  0.01
  0.0002758  3625.8  13.396  0.0002849  5.E-05  3509.8  0.599  0.663  0.01
  0.0003173  3151.4  13.093  0.0003033  5.E-05  3297.4  0.6  0.506  0.01
  0.0001694  5903.6  14.456  0.0002603  5.E-05  3841.6  0.601  1.544  0.01
  0.0002857  3499.8  13.319  0.0002681  5.E-05  3730.1  0.599  0.456  0.01
  0.0001659  6029.4  14.502  0.0002936  5.E-05  3405.7  0.6  1.838  0.01
  0.0002464  4059.  13.641  0.0002598  5.E-05  3849.5  0.599  0.711  0.01
